,Name,Lat,Lon,Numer_of_Guests,Price_per_night,Accommodation_Type,Star,labels,price_group,Final_Arrondissement,address
1215,83*3 / Porte de Versailles,48.83276,2.2932,2,72,Entire Place,5,3,2,15,"14, Rue Pierre Mille, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
1217,Grand studio Paris Expo Pte de Versailles Paris XV,48.8277,2.29104,2,78,Entire Place,5,3,2,15,"Parc des Expositions de Paris, Porte de Versailles, Paris Expo Porte de Versailles, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
1218,"Appartement 50m2, terrasse, parc des expositions",48.8351,2.28626,2,89,Entire Place,5,3,2,15,"65, Rue Desnouettes, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
1225,Charming 1 bedroom apartment Buttes aux Cailles,48.82723,2.34312,2,88,Entire Place,5,5,2,13,"École Wurtz, Rue Wurtz, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1226,Large quiet studio 30m2 + balcony / Mobility lease,48.82513,2.3702,2,85,Entire Place,5,5,2,13,"4, Rue Jean Fautrier, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1227,Appartement neuf avec une vue sur tout Paris,48.82089,2.36113,2,84,Entire Place,5,5,2,13,"25, Rue Gandon, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1228,50m² left bank artist loft  - the Seine on foot,48.82701,2.37147,2,93,Entire Place,5,5,2,13,"Carfilm design, Rue Albert, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1229,Appartement de 23m2 à 2 pas du jardin des plantes,48.83489,2.36026,2,98,Entire Place,5,5,2,13,"Citadines Austerlitz Paris, Rue Esquirol, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1230,Au coeur de la butte aux cailles,48.82772,2.34638,2,99,Entire Place,5,5,2,13,"La Petite Alsace, Rue Daviel, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1231,Un studio dans Paris,48.83405,2.3736,2,98,Entire Place,5,5,2,13,"Tour des Lettres, Avenue de France, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1232,Studio dans immeuble calme,48.83942,2.36073,2,55,Entire Place,5,5,2,13,"Dip, Boulevard Saint-Marcel, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1234,Romantic Hideout in Paris,48.82971,2.35404,2,55,Entire Place,5,5,2,13,"Centre commercial Italie 2, Rue Bobillot, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1235,Charmant cocon 2 pièces Paris 13,48.82544,2.36732,2,55,Entire Place,5,5,2,13,"Ponscarme, Rue Nationale, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1238,Quiet and comfy studio,48.83321,2.35269,2,58,Entire Place,5,5,2,13,"Atelier de Maintenance d'Italie (Lignes 5, 6), Rue Abel Hovelacque, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1241,Studio with balcony Butte-aux-cailles,48.82907,2.3534,2,63,Entire Place,5,5,2,13,"PA1103, Passage du Moulin des Prés, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1242,A deux pas de la rue mouffetard,48.83424,2.35321,2,65,Entire Place,5,5,2,13,"Lycée Jean Lurçat, Rue de Croulebarbe, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1243,Lumineux 2 pièces  28m2,48.83156,2.3701,2,65,Entire Place,5,5,2,13,"15, Rue Duchefdelaville, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1244,Studio cosy sur Paris 13,48.83199,2.36726,2,77,Entire Place,5,5,2,13,"Crèche Parentale Capucine et Papillon, Rue Clisson, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1245,My little Paris,48.83,2.354,2,77,Entire Place,5,5,2,13,"4, Rue Paulin Méry, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1247,Appart cosy avec gd balcon en plein Paris!,48.8286,2.35728,2,74,Entire Place,5,5,2,13,"LINCS, 23, Avenue d'Italie, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1251,Chaleureux repère rive gauche,48.8259,2.36813,2,82,Entire Place,5,5,2,13,"Campuséa, Rue du Château des Rentiers, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1254,Lovely and cosy apartment#Butte aux Cailles,48.82611,2.34988,2,96,Entire Place,5,5,2,13,"Église Sainte-Anne de la Butte-aux-Cailles, Rue Martin Bernard, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1255,Logement entier : deux pièces clair et calme,48.83317,2.36016,2,95,Entire Place,5,5,2,13,"Droit Humain, Passage Vallet, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1256,"Charmant studio 30 m² proche Place d'Italie, calme",48.83189,2.36005,2,59,Entire Place,5,5,2,13,"T0175, Rue du Château des Rentiers, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1260,Authentic and lovely apartment in Paris - 35m2,48.82427,2.36869,2,91,Entire Place,5,5,2,13,"16, Passage Bourgoin, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1262,Appartement lumineux et calme Place d’Italie,48.8321,2.35674,2,73,Entire Place,5,5,2,13,"École Primaire Fagon, Place d'Italie, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1263,Studio 16m² très lumineux Paris 13,48.82497,2.36506,2,70,Entire Place,5,5,2,13,"Tour Rome, Rue du Javelot, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1264,Joli studio proche de Gare de Lyon et Chatelet,48.83077,2.37101,2,70,Entire Place,5,5,2,13,"École Sainte-Jeanne d'Arc, Rue Charcot, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1265,Charmant deux pièces Vintage,48.8275,2.36773,2,70,Entire Place,5,5,2,13,"68, Rue de Tolbiac, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1267,"One bedroom, Paris Downtown",48.82554,2.35857,2,72,Entire Place,5,5,2,13,"Cabinet de kinésithérapie, 12, Rue de la Maison Blanche, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1268,Deux pièces lumineux Place d'Italie,48.83264,2.35948,2,71,Entire Place,5,5,2,13,"Ibis, Passage Commun X/13, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France"
1273,studio contemporain à 20 mn du centre de Paris,48.84082,2.4306,2,87,Entire Place,5,6,2,12,"Route de l'Esplanade, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France"
1275,Lovely studio apartment at the doorstep of Paris,48.84257,2.41563,2,54,Entire Place,5,6,2,12,"Résidence Jean Bertaud, Rue Mongenot, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Saint-Mandé, Nogent-sur-Marne, Val-de-Marne, Île-de-France, France métropolitaine, 75012, France"
1278,"Charming flat , Vincennes wood",48.845,2.44,2,87,Entire Place,5,6,2,12,"2, Rue d'Idalie, Quartier de Picpus, Paris 12e Arrondissement, Centre Ville, Vincennes, Nogent-sur-Marne, Val-de-Marne, Île-de-France, France métropolitaine, 75012, France"
1279,Studio cosy à 300 m du Métro - Ligne 1,48.84938,2.41625,2,63,Entire Place,5,6,2,20,"8, Avenue Léon Gaumont, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
1286,appartement 65m  agréable clair,48.84835,2.41201,2,82,Entire Place,5,6,2,20,"3, Square de l'Esterel, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
1305,Studio dans voie privée et sécurisée,48.89002,2.32583,2,81,Entire Place,5,7,2,17,"Square du Passage Moncey, Passage Moncey, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1306,Studio dans le quartier Opéra/Galeries Lafayette,48.87343,2.3315,2,85,Entire Place,5,7,2,9,"Galeries Lafayette Haussmann, 40, Boulevard Haussmann, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1307,Atypical apartment in Paris,48.88348,2.32474,2,87,Entire Place,5,7,2,17,"Camélia International, Rue Darcet, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1308,"Cosy apartment in the heart of Paris 9, St Georges",48.879,2.335,2,85,Entire Place,5,7,2,9,"Pi'Hour, Rue La Bruyère, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1309,Studio près du Parc Monceau,48.87717,2.31459,2,85,Entire Place,5,7,2,8,"10, Rue Treilhard, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
1310,Charmant appartement parisien batignolles 40m²,48.89073,2.31955,2,85,Entire Place,5,7,2,17,"Khalsa, Avenue de Clichy, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1311,Au cœur des batignolles: un charmant appartement,48.88516,2.31549,2,85,Entire Place,5,7,2,17,"École Maternelle, Rue de Saussure, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1312,"Studio for 2, very central in Paris",48.8753,2.33378,2,86,Entire Place,5,7,2,9,"62, Rue de la Victoire, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1313,Appartement authentique au coeur de Paris,48.894,2.32,2,85,Entire Place,5,7,2,17,"45, Rue Pouchet, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1314,Charming apartment  / roof top view,48.89114,2.32221,2,85,Entire Place,5,7,2,17,"35, Rue des Apennins, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1315,"Trapelune, dormir dans une galerie d art..",48.883,2.332,2,85,Entire Place,5,7,2,9,"75, Rue Blanche, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1316,Appartement entier dans les Batignolles,48.88764,2.32358,2,86,Entire Place,5,7,2,17,"Espace Batignolles, 18, Rue la Condamine, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1317,Cosy Premium,48.88305,2.32199,2,93,Entire Place,5,7,2,17,"Hôtel de la Grande Loge de France, Rue Puteaux, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1318,Cocooning Paris entre Opera et Montmartre,48.88163,2.32266,2,99,Entire Place,5,7,2,8,"29, Rue de Berne, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
1319,BATIGNOLLES Nid douillet refait à neuf,48.89103,2.32245,2,99,Entire Place,5,7,2,17,"32, Rue des Apennins, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1320,Luxury Apartment Heart of Paris Bail Mobilité ONLY,48.86965,2.33076,2,98,Entire Place,5,7,2,2,"La Marché de l'Opéra, Rue Daunou, Quartier Gaillon, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France"
1321,Cosy studio - Batignolles/Pigalle,48.886,2.326,2,97,Entire Place,5,7,2,17,"Meal Time, Avenue de Clichy, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1322,Charmant et lumineux duplex PARIS 9,48.881,2.327,2,99,Entire Place,5,7,2,8,"Collège Condorcet, Rue de Bucarest, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
1323,GuestReady -Bright Studio at 17th ARR(Guy Mocquet),48.892,2.327,2,89,Entire Place,5,7,2,17,"67, Avenue de Saint-Ouen, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1324,Charming flat near Montmartre,48.88305,2.32567,2,89,Entire Place,5,7,2,8,"Mini Market, Boulevard des Batignolles, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
1325,Beautiful typical apt central Paris,48.87974,2.32951,2,99,Entire Place,5,7,2,9,"17, Rue Moncey, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1326,Agréable 2 pièces à deux pas de Montmartre,48.89,2.327,2,91,Entire Place,5,7,2,18,"7, Passage Ganneron, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
1327,Paris : Super appartement au cœur du 17eme,48.88254,2.31651,2,99,Entire Place,5,7,2,17,"108, Rue des Dames, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1328,Bright and modern apartment close to Montmartre,48.88961,2.31959,2,92,Entire Place,5,7,2,17,"Marché des Batignolles, Rue Brochant, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1329,Appartement T2 cosy et calme,48.89569,2.32968,2,88,Entire Place,5,7,2,18,"Rue Belliard, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
1330,ExeptCharm Balcony View Sun AirCond,48.88622,2.31771,2,88,Entire Place,5,7,2,17,"Société Générale, Rue Boursault, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1331,Appartement GUY MOQUET (15minutes des Batignolles),48.89434,2.32298,2,65,Entire Place,5,7,2,17,"11, Rue Lantiez, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1332,Excellent emplacement Paris Centre,48.876,2.329,2,76,Entire Place,5,7,2,9,"Covea, Rue Saint-Lazare, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1333,1 Bedroom apartment Paris Town Cent,48.88665,2.32752,2,76,Entire Place,5,7,2,18,"Wassana, Rue Ganneron, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
1334,MODERN APARTMENT NEAR MONTMARTRE,48.88753,2.32495,2,66,Entire Place,5,7,2,17,"Ria, Avenue de Clichy, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1335,?? A romance in Paris ??,48.88502,2.33255,2,69,Entire Place,5,7,2,18,"9, Rue Cauchois, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
1336,DN Résidence BNB Boutique - Guy Môquet Paris,48.8935,2.32405,2,73,Entire Place,5,7,2,17,"Collège Lycée Stéphane Mallarmé, Rue des Moines, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1338,Appartement d'artiste sous les toits,48.87722,2.33138,2,81,Entire Place,5,7,2,9,"Église de la Sainte-Trinité, Place d'Estienne d'Orves, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
1339,Moulin rouge,48.88592,2.32729,2,81,Entire Place,5,7,2,18,"12, Impasse des Deux Nèthes, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
1341,Studio Abbesses Montmartre,48.891,2.32717,2,84,Entire Place,5,7,2,18,"23, Rue Étex, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
1342,"DREAM TONIC PARIS ""Les BATIGNOLLES""",48.89166,2.31603,2,96,Entire Place,5,7,2,17,"14, Rue Bernard Buffet, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1343,Nice apt with balcony in Paris - Batignolles,48.88946,2.31287,2,95,Entire Place,5,7,2,17,"39, Rue Mstislav Rostropovitch, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1344,Batignolles,48.88498,2.31857,2,96,Entire Place,5,7,2,17,"49, Rue Boursault, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1345,GuestReady - Bright & Modern 1-Bed Flat in the 8th arr.,48.87966,2.31725,2,95,Entire Place,5,7,2,8,"40, Rue du Général-Foy, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
1346,Terrace in Batignolles,48.88566,2.32095,2,95,Entire Place,5,7,2,17,"64, Rue la Condamine, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1347,Appartement calme au coeur de Paris,48.888,2.323,2,95,Entire Place,5,7,2,17,"9, Rue Jacquemont, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
1348,Studio de charme  avec balcon.,48.88075,2.32015,2,59,Entire Place,5,7,2,8,"Lycée Chaptal, 45, Boulevard des Batignolles, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
